season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,NE,10,00-0039148,DE,Keion White,Keion,White,,,,Knee,,Full Participation in Practice,2024-11-08 19:31:48
2024,REG,NE,10,00-0039390,CB,Marcellas Dial,Marcellas,Dial,Head,,Out,,,"
    ",2024-11-10 20:32:32
2024,REG,NE,10,00-0033123,DE,Yannick Ngakoue,Yannick,Ngakoue,Not injury related - other,,Out,,,"
    ",2024-11-09 17:34:40
2024,REG,NE,10,00-0036231,S,Kyle Dugger,Kyle,Dugger,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-11-08 19:33:52
2024,REG,NE,10,00-0036813,LB,Christian Elliss,Christian,Elliss,Abdomen,,Out,Abdomen,,Did Not Participate In Practice,2024-11-08 19:33:59
2024,REG,NE,10,00-0038646,CB,Alex Austin,Alex,Austin,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-11-08 19:33:39
2024,REG,NE,10,00-0034251,DT,Daniel Ekuale,Daniel,Ekuale,Abdomen,,Questionable,Abdomen,,Full Participation in Practice,2024-11-08 19:33:39
2024,REG,NE,10,00-0035266,G,Michael Jordan,Michael,Jordan,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-11-08 19:33:39
2024,REG,NE,10,00-0039887,G,Layden Robinson,Layden,Robinson,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-11-08 19:33:39
2024,REG,NE,10,00-0035646,LB,Sione Takitaki,Sione,Takitaki,Hamstring,,Questionable,Knee,,Full Participation in Practice,2024-11-10 20:33:10
2024,REG,NE,10,00-0037287,T,Vederian Lowe,Vederian,Lowe,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-11-08 19:33:39
2024,REG,NE,10,00-0039054,S,Marte Mapu,Marte,Mapu,Neck,,Questionable,Neck,,Limited Participation in Practice,2024-11-08 19:33:39
2024,REG,NE,10,00-0038584,DT,Jaquelin Roy,Jaquelin,Roy,Neck,,Questionable,Neck,,Limited Participation in Practice,2024-11-08 19:33:39
2024,REG,NO,10,00-0031280,QB,Derek Carr,Derek,Carr,,,,Illness,,Full Participation in Practice,2024-11-08 19:08:07
2024,REG,NO,10,00-0033906,RB,Alvin Kamara,Alvin,Kamara,,,,Hand,,Full Participation in Practice,2024-11-08 19:08:07
2024,REG,NO,10,00-0039860,CB,Kool-Aid McKinstry,Kool-Aid,McKinstry,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-08 19:09:07
2024,REG,NO,10,00-0037239,WR,Chris Olave,Chris,Olave,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-11-08 19:09:15
2024,REG,NO,10,00-0033082,G,Lucas Patrick,Lucas,Patrick,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-11-08 19:09:21
2024,REG,NO,10,00-0034418,WR,Cedrick Wilson,Cedrick,Wilson,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-11-08 19:09:00
2024,REG,NO,10,00-0035242,C,Erik McCoy,Erik,McCoy,Groin,,Doubtful,Groin,,Limited Participation in Practice,2024-11-08 19:09:41
2024,REG,NO,10,00-0039339,T,Taliese Fuaga,Taliese,Fuaga,Thigh,,Questionable,,,"
    ",2024-11-10 18:47:53
2024,REG,NO,10,00-0038588,S,Jordan Howden,Jordan,Howden,Shoulder,,Questionable,,,"
    ",2024-11-10 20:02:19
2024,REG,NO,10,00-0036927,LB,Pete Werner,Pete,Werner,Hand,,Questionable,,,"
    ",2024-11-10 20:40:43
2024,REG,NO,10,00-0033948,RB,Jamaal Williams,Jamaal,Williams,Groin,,Questionable,Groin,,Did Not Participate In Practice,2024-11-08 19:08:30
2024,REG,NO,10,00-0035655,S,Will Harris,Will,Harris,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2024-11-08 19:08:30
2024,REG,NO,10,00-0036397,G,Shane Lemieux,Shane,Lemieux,Knee,,Questionable,Knee,,Full Participation in Practice,2024-11-08 19:08:30
2024,REG,NO,10,00-0037544,LB,Nephi Sewell,Nephi,Sewell,Knee,,Questionable,Knee,,Full Participation in Practice,2024-11-08 19:08:30
2024,REG,NO,10,00-0034116,S,J.T. Gray,J.T.,Gray,Back,,Questionable,Back,,Limited Participation in Practice,2024-11-08 19:08:30
2024,REG,NO,10,00-0039620,CB,Rico Payton,Rico,Payton,Back,,Questionable,Back,,Limited Participation in Practice,2024-11-08 19:08:30
2024,REG,NO,10,00-0037283,DT,John Ridgeway,John,Ridgeway,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2024-11-08 19:08:30
2024,REG,NYG,10,00-0035042,P,Jamie Gillan,Jamie,Gillan,,,,Left Hamstring,,Limited Participation in Practice,2024-11-08 18:13:27
2024,REG,NYG,10,00-0029963,T,Christopher Hubbard,Christopher,Hubbard,,,,Illness,,Limited Participation in Practice,2024-11-08 18:13:43
2024,REG,NYG,10,00-0039847,TE,Theo Johnson,Theo,Johnson,,,,Knee,Back,Limited Participation in Practice,2024-11-08 18:13:27
2024,REG,NYG,10,00-0035683,DT,Dexter Lawrence,Dexter,Lawrence,,,,Not injury related - resting player,,Limited Participation in Practice,2024-11-08 18:13:27
2024,REG,NYG,10,00-0034999,LB,Ty Summers,Ty,Summers,,,,Ankle,,Limited Participation in Practice,2024-11-08 18:13:27
2024,REG,NYG,10,00-0029685,G,Greg Van Roten,Greg,Van Roten,,,,Shoulder,,Limited Participation in Practice,2024-11-08 18:13:27
2024,REG,NYG,10,00-0038477,WR,Bryce Ford-Wheaton,Bryce,Ford-Wheaton,Achilles,,Out,Achilles,,Did Not Participate In Practice,2024-11-08 18:15:48
2024,REG,NYG,10,00-0035535,WR,Darius Slayton,Darius,Slayton,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-11-08 18:16:58
2024,REG,NYG,10,00-0036502,S,Jason Pinnock,Jason,Pinnock,Abdomen,,Questionable,Abdomen,,Did Not Participate In Practice,2024-11-08 18:15:34
2024,REG,NYG,10,00-0034424,LB,Matthew Adams,Matthew,Adams,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-11-08 18:15:34
2024,REG,NYG,10,00-0026858,K,Graham Gano,Graham,Gano,Right Hamstring,,Questionable,Right Hamstring,,Limited Participation in Practice,2024-11-08 18:15:34
2024,REG,NYG,10,00-0039829,LB,Darius Muasau,Darius,Muasau,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-11-08 18:15:34
2024,REG,NYJ,10,00-0037155,S,Tony Adams,Tony,Adams,,,,Hamstring,,Full Participation in Practice,2024-11-08 20:52:04
2024,REG,NYJ,10,00-0036329,S,Ashtyn Davis,Ashtyn,Davis,,,,Concussion,,Full Participation in Practice,2024-11-08 20:52:04
2024,REG,NYJ,10,00-0036369,G,John Simpson,John,Simpson,,,,Groin,,Full Participation in Practice,2024-11-08 20:53:51
2024,REG,NYJ,10,00-0023459,QB,Aaron Rodgers,Aaron,Rodgers,"Red Hat assessment, cleared to return. ",,Note,Knee,Hamstring,Full Participation in Practice,2024-11-10 23:24:10
2024,REG,NYJ,10,00-0036504,CB,Brandin Echols,Brandin,Echols,Concussion,,Out,,,"
    ",2024-11-10 23:08:50
2024,REG,NYJ,10,00-0036273,G,Jake Hanson,Jake,Hanson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-08 20:54:33
2024,REG,NYJ,10,00-0031296,LB,C.J. Mosley,C.J.,Mosley,Neck,,Out,Neck,,Did Not Participate In Practice,2024-11-08 20:54:42
2024,REG,NYJ,10,00-0027947,T,Tyron Smith,Tyron,Smith,Neck,,Doubtful,Not injury related - resting player,,Full Participation in Practice,2024-11-10 23:09:05
2024,REG,NYJ,10,00-0033870,DT,Solomon Thomas,Solomon,Thomas,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-11-08 20:54:15
2024,REG,NYJ,10,00-0036501,CB,Michael Carter,Michael,Carter,Back,,Questionable,Back,,Full Participation in Practice,2024-11-08 20:54:15
2024,REG,NYJ,10,00-0034270,TE,Tyler Conklin,Tyler,Conklin,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-11-08 20:54:15
2024,REG,NYJ,10,00-0031330,T,Morgan Moses,Morgan,Moses,Knee,,Questionable,Knee,,Full Participation in Practice,2024-11-08 20:54:15
2024,REG,NYJ,10,00-0036979,G,Alijah Vera-Tucker,Alijah,Vera-Tucker,"Ankle [Not Injury Related - Personal, Thursday Only]",,Questionable,"Ankle [Not Injury Related - Personal, Thursday Only]",,Full Participation in Practice,2024-11-08 20:54:15
2024,REG,NYJ,10,00-0037003,LB,Chazz Surratt,Chazz,Surratt,Heel,,Questionable,Heel,,Limited Participation in Practice,2024-11-08 20:54:15
2024,REG,PHI,10,00-0034844,RB,Saquon Barkley,Saquon,Barkley,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-08 20:14:51
2024,REG,PHI,10,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Ankle,,Full Participation in Practice,2024-11-08 20:14:51
2024,REG,PHI,10,00-0035676,WR,A.J. Brown,A.J.,Brown,,,,Knee,,Full Participation in Practice,2024-11-08 20:14:51
2024,REG,PHI,10,00-0034351,TE,Dallas Goedert,Dallas,Goedert,,,,Hamstring,,Full Participation in Practice,2024-11-08 20:14:51
2024,REG,PHI,10,00-0036151,DE,Bryce Huff,Bryce,Huff,,,,Wrist,,Full Participation in Practice,2024-11-08 20:14:51
2024,REG,PHI,10,00-0036389,QB,Jalen Hurts,Jalen,Hurts,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-08 20:14:51
2024,REG,PHI,10,00-0034951,T,Fred Johnson,Fred,Johnson,,,,Knee,,Full Participation in Practice,2024-11-08 20:14:58
2024,REG,PHI,10,00-0038112,G,Cam Jurgens,Cam,Jurgens,,,,Wrist,,Full Participation in Practice,2024-11-08 20:14:51
2024,REG,PHI,10,00-0039013,LB,Nolan Smith,Nolan,Smith,,,,Groin,,Full Participation in Practice,2024-11-08 20:15:10
2024,REG,PHI,10,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Hamstring,,Full Participation in Practice,2024-11-08 20:15:03
2024,REG,PHI,10,00-0039747,WR,Ainias Smith,Ainias,Smith,,,,Ankle,,Full Participation in Practice,2024-11-08 20:14:51
2024,REG,PHI,10,00-0034381,LB,Josh Sweat,Josh,Sweat,,,,Hip,,Full Participation in Practice,2024-11-08 20:14:51
2024,REG,PHI,10,00-0039826,LB,Jeremiah Trotter,Jeremiah,Trotter,,,,Hip,,Full Participation in Practice,2024-11-08 20:14:51
2024,REG,PHI,10,00-0030062,CB,Darius Slay,Darius,Slay,Ankle,,Questionable,Groin,,Full Participation in Practice,2024-11-10 21:48:12
2024,REG,PHI,10,00-0038489,LB,Ben VanSumeren,Ben,VanSumeren,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-11-08 20:16:19
2024,REG,PIT,10,00-0036945,QB,Justin Fields,Justin,Fields,,,,Hamstring,,Full Participation in Practice,2024-11-08 19:36:10
2024,REG,PIT,10,00-0039896,C,Zach Frazier,Zach,Frazier,,,,Ankle,,Full Participation in Practice,2024-11-08 19:36:10
2024,REG,PIT,10,00-0027969,DT,Cameron Heyward,Cameron,Heyward,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-08 19:36:30
2024,REG,PIT,10,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,,,,Ankle,,Full Participation in Practice,2024-11-08 19:36:10
2024,REG,PIT,10,00-0031585,TE,MyCole Pruitt,MyCole,Pruitt,,,,Knee,,Full Participation in Practice,2024-11-08 19:36:25
2024,REG,PIT,10,00-0032954,G,Isaac Seumalo,Isaac,Seumalo,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-08 19:36:10
2024,REG,PIT,10,00-0034356,CB,Donte Jackson,Donte,Jackson,Hamstring,,Out,,,"
    ",2024-11-10 21:11:00
2024,REG,PIT,10,00-0034858,S,Terrell Edmunds,Terrell,Edmunds,Illness,,Out,Illness,,Did Not Participate In Practice,2024-11-08 19:37:15
2024,REG,PIT,10,00-0038577,LB,Nick Herbig,Nick,Herbig,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-08 19:37:26
2024,REG,PIT,10,00-0032366,LB,Tyler Matakevich,Tyler,Matakevich,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2024-11-08 19:36:41
2024,REG,PIT,10,00-0036862,WR,Ben Skowronek,Ben,Skowronek,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2024-11-08 19:36:41
2024,REG,SF,10,00-0032434,QB,Brandon Allen,Brandon,Allen,,,,Left Finger,,Full Participation in Practice,2024-11-08 20:48:17
2024,REG,SF,10,00-0039345,CB,Renardo Green,Renardo,Green,,,,Ankle,,Full Participation in Practice,2024-11-08 20:48:17
2024,REG,SF,10,00-0036259,WR,Jauan Jennings,Jauan,Jennings,,,,Hip,,Full Participation in Practice,2024-11-08 21:00:41
2024,REG,SF,10,00-0037525,RB,Jordan Mason,Jordan,Mason,,,,Shoulder,,Full Participation in Practice,2024-11-08 21:01:08
2024,REG,SF,10,00-0038562,K,Jake Moody,Jake,Moody,,,,Right Ankle,,Full Participation in Practice,2024-11-08 21:00:08
2024,REG,SF,10,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-08 20:48:17
2024,REG,SF,10,00-0038625,LB,Dee Winters,Dee,Winters,,,,Concussion,,Full Participation in Practice,2024-11-08 20:48:17
2024,REG,SF,10,00-0034941,P,Mitch Wishnowsky,Mitch,Wishnowsky,,,,Back,,Full Participation in Practice,2024-11-08 21:00:29
2024,REG,SF,10,00-0032128,WR,Chris Conley,Chris,Conley,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-08 20:48:44
2024,REG,SF,10,00-0035026,DT,Kevin Givens,Kevin,Givens,Groin,,Out,Groin,,Did Not Participate In Practice,2024-11-08 20:48:53
2024,REG,SF,10,00-0034573,CB,Charvarius Ward,Charvarius,Ward,Not injury related - personal matter,,Out,Not injury related - personal matter,,Did Not Participate In Practice,2024-11-08 20:49:29
2024,REG,SF,10,00-0036288,DE,Yetur Gross-Matos,Yetur,Gross-Matos,Knee,,Out,Knee,,Limited Participation in Practice,2024-11-08 20:49:09
2024,REG,SF,10,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,Achilles,,Questionable,Achilles,,Full Participation in Practice,2024-11-08 20:48:29
2024,REG,SF,10,00-0035717,DE,Nick Bosa,Nick,Bosa,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-11-08 20:48:29
2024,REG,SF,10,00-0032151,C,Jon Feliciano,Jon,Feliciano,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-11-08 20:48:29
2024,REG,SF,10,00-0039360,S,Malik Mustapha,Malik,Mustapha,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-11-08 20:48:29
2024,REG,SF,10,00-0035719,WR,Deebo Samuel,Deebo,Samuel,Rib,Oblique,Questionable,Rib,Oblique,Limited Participation in Practice,2024-11-08 20:48:29
2024,REG,TB,10,00-0036132,G,Ben Bredeson,Ben,Bredeson,,,,Shoulder,,Full Participation in Practice,2024-11-08 19:24:00
2024,REG,TB,10,00-0039361,RB,Bucky Irving,Bucky,Irving,,,,Toe,,Full Participation in Practice,2024-11-08 19:24:07
2024,REG,TB,10,00-0037491,LB,J.J. Russell,J.J.,Russell,,,,Ribs,,Full Participation in Practice,2024-11-08 19:24:20
2024,REG,TB,10,00-0030386,DE,William Gholston,William,Gholston,,,,Knee,Ribs,Limited Participation in Practice,2024-11-08 19:22:32
2024,REG,TB,10,00-0034855,QB,Baker Mayfield,Baker,Mayfield,,,,Toe,,Limited Participation in Practice,2024-11-08 19:22:50
2024,REG,TB,10,00-0032385,WR,Sterling Shepard,Sterling,Shepard,,,,Hamstring,Hip,Limited Participation in Practice,2024-11-08 19:24:26
2024,REG,TB,10,00-0034773,DT,Vita Vea,Vita,Vea,,,,Hip,,Limited Participation in Practice,2024-11-08 19:22:32
2024,REG,TB,10,00-0036406,T,Tristan Wirfs,Tristan,Wirfs,Knee,,Out,,,"
    ",2024-11-10 19:32:31
2024,REG,TB,10,00-0031408,WR,Mike Evans,Mike,Evans,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-08 19:24:43
2024,REG,TB,10,00-0037268,CB,Zyon McCollum,Zyon,McCollum,Hamstring,,Doubtful,,,"
    ",2024-11-10 20:55:26
2024,REG,TB,10,00-0039902,LB,Chris Braswell,Chris,Braswell,Oblique,,Questionable,,,"
    ",2024-11-10 20:34:32
2024,REG,TB,10,00-0038817,LS,Evan Deckers,Evan,Deckers,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2024-11-08 19:24:32
2024,REG,TB,10,00-0035667,DT,Greg Gaines,Greg,Gaines,Calf,,Questionable,Calf,,Full Participation in Practice,2024-11-08 19:24:32
2024,REG,TB,10,00-0039855,WR,Jalen McMillan,Jalen,McMillan,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-11-08 19:24:32
2024,REG,TB,10,00-0039846,S,Tykee Smith,Tykee,Smith,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-11-08 19:24:32
2024,REG,TB,10,00-0034374,S,Jordan Whitehead,Jordan,Whitehead,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2024-11-08 19:24:32
2024,REG,TEN,10,00-0036391,C,Lloyd Cushenberry,Lloyd,Cushenberry,,,,Ankle,,Did Not Participate In Practice,2024-11-06 20:45:16
2024,REG,TEN,10,00-0031608,S,Quandre Diggs,Quandre,Diggs,,,,Foot,,Did Not Participate In Practice,2024-11-06 20:44:58
2024,REG,TEN,10,00-0037593,CB,Tre Avery,Tre,Avery,,,,Hamstring,,Full Participation in Practice,2024-11-08 20:02:44
2024,REG,TEN,10,00-0033009,WR,Tyler Boyd,Tyler,Boyd,,,,Shoulder,,Full Participation in Practice,2024-11-08 20:03:20
2024,REG,TEN,10,00-0035632,S,Amani Hooker,Amani,Hooker,,,,Groin,,Full Participation in Practice,2024-11-08 20:03:35
2024,REG,TEN,10,00-0039152,QB,Will Levis,Will,Levis,,,,Right Shoulder,,Full Participation in Practice,2024-11-08 20:02:44
2024,REG,TEN,10,00-0034837,WR,Calvin Ridley,Calvin,Ridley,,,,Not injury related - resting player,,Full Participation in Practice,2024-11-08 20:02:44
2024,REG,TEN,10,00-0039032,RB,Tyjae Spears,Tyjae,Spears,,,,Hamstring,,Full Participation in Practice,2024-11-08 20:02:44
2024,REG,TEN,10,00-0032394,TE,Nick Vannett,Nick,Vannett,,,,Neck,,Full Participation in Practice,2024-11-08 20:03:54
2024,REG,TEN,10,00-0035261,RB,Tony Pollard,Tony,Pollard,,,,Foot,,Limited Participation in Practice,2024-11-08 20:03:09
2024,REG,TEN,10,00-0035643,DT,Jeffery Simmons,Jeffery,Simmons,,,,Hamstring,,Limited Participation in Practice,2024-11-08 20:02:44
2024,REG,TEN,10,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2024-11-08 20:06:21
2024,REG,TEN,10,00-0037594,RB,Julius Chestnut,Julius,Chestnut,Foot,,Questionable,Foot,,Limited Participation in Practice,2024-11-08 20:04:50
2024,REG,TEN,10,00-0036619,T,Dillon Radunz,Dillon,Radunz,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-11-08 20:04:50
2024,REG,WAS,10,00-0030061,TE,Zach Ertz,Zach,Ertz,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-11-06 20:18:57
2024,REG,WAS,10,00-0032052,LB,Dante Fowler,Dante,Fowler,,,,Groin,,Full Participation in Practice,2024-11-08 19:22:43
2024,REG,WAS,10,00-0036287,CB,Noah Igbinoghene,Noah,Igbinoghene,,,,Thumb,,Full Participation in Practice,2024-11-08 19:22:17
2024,REG,WAS,10,00-0038099,DT,Phidarian Mathis,Phidarian,Mathis,,,,gameday concussion protocol evaluation,,Full Participation in Practice,2024-11-06 20:21:49
2024,REG,WAS,10,00-0034373,DE,Dorance Armstrong,Dorance,Armstrong,,,,Shoulder,,Limited Participation in Practice,2024-11-08 19:22:17
2024,REG,WAS,10,00-0035692,DE,Clelin Ferrell,Clelin,Ferrell,,,,Knee,,Limited Participation in Practice,2024-11-08 19:22:36
2024,REG,WAS,10,00-0033874,CB,Marshon Lattimore,Marshon,Lattimore,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-08 20:03:00
2024,REG,WAS,10,00-0030725,T,Cornelius Lucas,Cornelius,Lucas,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-11-08 20:03:10
2024,REG,WAS,10,00-0037746,RB,Brian Robinson,Brian,Robinson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-08 20:03:24
2024,REG,WAS,10,00-0039686,TE,Colson Yankoff,Colson,Yankoff,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-08 20:03:35
2024,REG,WAS,10,00-0028292,LB,Nick Bellore,Nick,Bellore,Knee,,Questionable,,,"
    ",2024-11-10 21:08:47
2024,REG,WAS,10,00-0031156,LS,Tyler Ott,Tyler,Ott,Illness,,Questionable,,,"
    ",2024-11-09 17:42:31
2024,REG,WAS,10,00-0036376,C,Tyler Biadasz,Tyler,Biadasz,Ankle,,Questionable,Thumb,,Full Participation in Practice,2024-11-10 20:09:24
2024,REG,WAS,10,00-0035145,K,Austin Seibert,Austin,Seibert,Right Hip,,Questionable,Right Hip,,Limited Participation in Practice,2024-11-08 20:03:53
2024,REG,WAS,10,00-0033831,T,Andrew Wylie,Andrew,Wylie,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-11-08 20:04:15
2024,REG,ATL,11,00-0037263,RB,Tyler Allgeier,Tyler,Allgeier,,,,Quadricep,,Full Participation in Practice,2024-11-15 19:37:59
2024,REG,ATL,11,00-0029604,QB,Kirk Cousins,Kirk,Cousins,,,,Right Shoulder,Right Elbow,Full Participation in Practice,2024-11-15 19:37:59
2024,REG,ATL,11,00-0031583,DT,Grady Jarrett,Grady,Jarrett,,,,Achilles,,Full Participation in Practice,2024-11-15 19:38:42
2024,REG,ATL,11,00-0035630,G,Chris Lindstrom,Chris,Lindstrom,,,,Knee,,Full Participation in Practice,2024-11-15 19:38:50
2024,REG,ATL,11,00-0037238,WR,Drake London,Drake,London,,,,Hip,,Full Participation in Practice,2024-11-15 19:37:59
2024,REG,ATL,11,00-0036833,C,Ryan Neuzil,Ryan,Neuzil,,,,Calf,,Full Participation in Practice,2024-11-15 19:37:59
2024,REG,ATL,11,00-0033524,CB,Kevin King,Kevin,King,Concussion,,Out,,,"
    ",2024-11-17 21:43:39
2024,REG,ATL,11,00-0039394,WR,Casey Washington,Casey,Washington,Concussion,,Out,,,"
    ",2024-11-17 23:48:13
2024,REG,ATL,11,00-0037034,CB,Dee Alford,Dee,Alford,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-11-15 19:40:41
2024,REG,ATL,11,00-0039370,LB,J.D. Bertrand,J.D.,Bertrand,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-11-15 19:41:15
2024,REG,ATL,11,00-0036948,DE,Ta'Quon Graham,Ta'Quon,Graham,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2024-11-15 19:42:00
2024,REG,ATL,11,00-0032933,CB,Antonio Hamilton,Antonio,Hamilton,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2024-11-15 19:41:04
2024,REG,ATL,11,00-0034843,CB,Mike Hughes,Mike,Hughes,Neck,,Out,Neck,,Did Not Participate In Practice,2024-11-15 19:40:51
2024,REG,ATL,11,00-0036351,DE,James Smith-Williams,James,Smith-Williams,Tibia,,Out,Tibia,,Did Not Participate In Practice,2024-11-15 19:41:38
2024,REG,ATL,11,00-0036429,TE,Charlie Woerner,Charlie,Woerner,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-11-15 19:41:47
2024,REG,ATL,11,00-0038980,DE,Zach Harrison,Zach,Harrison,Knee,,Out,Achilles,,Full Participation in Practice,2024-11-17 23:47:41
2024,REG,ATL,11,00-0037810,LB,Troy Andersen,Troy,Andersen,Knee,,Out,Knee,,Limited Participation in Practice,2024-11-15 19:41:26
2024,REG,ATL,11,00-0034360,LB,Lorenzo Carter,Lorenzo,Carter,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-11-15 21:27:48
2024,REG,ATL,11,00-0036957,C,Drew Dalman,Drew,Dalman,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-11-15 21:27:18
2024,REG,ATL,11,00-0036309,WR,Darnell Mooney,Darnell,Mooney,Hamstring,,Questionable,Achilles,,Limited Participation in Practice,2024-11-17 23:17:14
2024,REG,BAL,11,00-0038119,CB,Jalyn Armour-Davis,Jalyn,Armour-Davis,,,,Knee,,Full Participation in Practice,2024-11-15 20:43:31
2024,REG,BAL,11,00-0034796,QB,Lamar Jackson,Lamar,Jackson,,,,Not injury related - resting player,Knee,Full Participation in Practice,2024-11-15 20:43:45
2024,REG,BAL,11,00-0037838,TE,Isaiah Likely,Isaiah,Likely,,,,Hamstring,,Full Participation in Practice,2024-11-15 20:43:31
2024,REG,BAL,11,00-0031177,DE,Brent Urban,Brent,Urban,,,,Concussion,,Full Participation in Practice,2024-11-15 20:43:31
2024,REG,BAL,11,00-0031360,LB,Kyle Van Noy,Kyle,Van Noy,,,,Illness,,Full Participation in Practice,2024-11-15 20:43:31
2024,REG,BAL,11,00-0033784,S,Eddie Jackson,Eddie,Jackson,Not injury related - other,,Out,,,"
    ",2024-11-16 19:49:37
2024,REG,BAL,11,00-0034874,LB,Roquan Smith,Roquan,Smith,Hamstring,,Out,,,"
    ",2024-11-17 20:40:49
2024,REG,BAL,11,00-0033503,CB,Arthur Maulet,Arthur,Maulet,Calf,,Out,Calf,,Did Not Participate In Practice,2024-11-15 20:44:41
2024,REG,BAL,11,00-0039235,S,Sanoussi Kane,Sanoussi,Kane,Ankle,,Questionable,,,"
    ",2024-11-17 21:12:22
2024,REG,BAL,11,00-0038038,S,Kyle Hamilton,Kyle,Hamilton,gameday concussion protocol evaluation,,Questionable,Ankle,,Full Participation in Practice,2024-11-17 19:36:21
2024,REG,BAL,11,00-0037756,DT,Travis Jones,Travis,Jones,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-11-15 20:44:08
2024,REG,BUF,11,00-0034857,QB,Josh Allen,Josh,Allen,,,,Left Hand,,Full Participation in Practice,2024-11-15 19:13:27
2024,REG,BUF,11,00-0037288,CB,Christian Benford,Christian,Benford,,,,Wrist,,Full Participation in Practice,2024-11-15 19:13:27
2024,REG,BUF,11,00-0037254,LB,Terrel Bernard,Terrel,Bernard,,,,Ankle,Pectoral,Full Participation in Practice,2024-11-15 19:13:27
2024,REG,BUF,11,00-0037242,CB,Kaiir Elam,Kaiir,Elam,,,,Shoulder,,Full Participation in Practice,2024-11-15 19:13:27
2024,REG,BUF,11,00-0036187,FB,Reggie Gilliam,Reggie,Gilliam,,,,Hip,,Full Participation in Practice,2024-11-15 19:13:27
2024,REG,BUF,11,00-0033555,WR,Mack Hollins,Mack,Hollins,,,,Shoulder,,Full Participation in Practice,2024-11-15 19:13:27
2024,REG,BUF,11,00-0031054,DT,DaQuan Jones,DaQuan,Jones,,,,Foot,,Full Participation in Practice,2024-11-15 19:13:27
2024,REG,BUF,11,00-0036590,TE,Quintin Morris,Quintin,Morris,,,,Shoulder,Hamstring,Full Participation in Practice,2024-11-15 19:13:27
2024,REG,BUF,11,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Pectoral,Foot,Full Participation in Practice,2024-11-15 19:13:27
